age,city,dist,gender,make,year,model,new_used,quote
75,Surrey,9709,m,ford,2000,f150,used,252.18471056499916
23,Langley,24123,f,tesla,2019,x,new,341.32387820147187
78,Halton Hills,14568,f,honda,2007,accord,used,84.12605634480404
22,Winnipeg,2735,m,nissan,2011,mirano,used,471.93969262411605
44,Airdrie,23415,m,audi,2000,e-tron,used,231.87335996898696
34,Maple Ridge,2441,f,gmc,2001,yukon,used,112.41597580884904
66,Sherbrooke,22496,m,toyota,2006,corrola,used,252.18471056499916
68,Saint Albert,7340,f,chevy,2014,equinox,used,114.8553758162863
77,Saanich,6481,m,acura,2003,rsx,used,256.45883088363064
28,Brampton,5216,f,toyota,2017,camry,used,306.3204384113581
73,Oshawa,11780,m,honda,2000,civic,used,252.18471056499916
73,Chatham-Kent,10666,f,toyota,1998,corrola,used,84.12605634480404
71,Edmonton,8093,f,bmw,2007,m3,used,94.54402522027407
21,Brossard,24437,f,acura,2002,mdx,used,310.59455872998956
75,Aurora,18293,m,ford,2012,f150,used,221.45539109351694
34,St. Albert,8802,f,acura,2002,rsx,used,119.12949613491774
75,Peterborough,9787,m,tesla,2009,3,used,256.45883088363064
18,Delta,15335,m,acura,2010,mdx,used,447.9238934787025
28,Delta,2080,m,ford,2010,focus,used,441.21037315263374
48,Strathcona County,4556,m,tesla,2009,x,used,256.45883088363064
81,Norfolk County,18870,m,toyota,2008,camry,used,252.18471056499916
29,Coquitlam,11841,m,toyota,2009,camry,used,443.649773160071
22,Clarington,1658,m,honda,2004,accord,used,441.21037315263374
49,Aurora,19554,m,acura,2017,mdx,used,225.7295114121484
82,Laval,4458,f,toyota,2012,camry,used,114.8553758162863
32,Laval,3923,m,chevy,1999,equinox,used,252.18471056499916
67,Calgary,19040,f,nissan,2006,micro,used,84.12605634480404
77,Saanich,13796,f,gmc,2018,sierra,used,114.8553758162863
81,Airdrie,17446,f,toyota,2017,camry,used,84.12605634480404
33,Sarnia,15360,f,ford,2016,focus,used,114.8553758162863
54,Langley,20119,m,gmc,2006,terrain,used,252.18471056499916
74,Saint John,12072,m,audi,2006,e-tron,used,262.6026794404692
66,Hamilton,7167,m,bmw,2016,i8,used,231.87335996898696
66,Ottawa,23641,f,tesla,2001,3,used,119.12949613491774
25,Ottawa,6244,f,nissan,2019,mirano,new,337.04975788284037
39,Grande Prairie,24034,f,nissan,2008,micro,used,84.12605634480404
48,Guelph,10042,f,acura,2015,mdx,used,88.40017666343549
22,Barrie,20647,f,toyota,2013,corrola,used,306.3204384113581
66,Guelph,10279,f,nissan,2003,mirano,used,84.12605634480404
25,Maple Ridge,11107,m,audi,2004,e-tron,used,484.79706150702333
38,Halton Hills,8494,m,acura,2013,mdx,used,225.7295114121484
26,Hamilton,17239,m,tesla,2004,3,used,447.9238934787025
25,Saint Catharines,3622,f,chevy,2002,malibu,used,337.04975788284037
83,Gatineau,3365,m,bmw,2006,m3,used,231.87335996898696
19,Blainville,23284,f,gmc,2011,terrain,used,306.3204384113581
19,Newmarket,12615,f,bmw,2015,x5,used,347.4677267583104
41,New Westminster,7268,f,chevy,2003,equinox,used,114.8553758162863
27,Grande Prairie,9552,f,honda,2017,civic,used,306.3204384113581
63,Medicine Hat,12212,m,bmw,2001,x5,used,262.6026794404692
36,Norfolk County,2812,m,bmw,2003,i8,used,260.16327943303196
34,Chatham-Kent,6174,m,chevy,2013,malibu,used,221.45539109351694
57,Belleville,6474,f,bmw,2000,m3,used,94.54402522027407
38,Markham,16694,f,audi,2014,r8,used,125.27334469175632
54,Halifax,6195,f,ford,2003,explorer,used,84.12605634480404
54,Wood Buffalo,22924,f,nissan,2006,micro,used,114.8553758162863
20,Drummondville,15730,f,audi,2003,r8,used,316.73840728682814
19,Thunder Bay,16324,f,audi,2017,e-tron,used,347.4677267583104
46,Saguenay,12418,m,bmw,2010,i8,used,262.6026794404692
82,Milton,4911,f,tesla,2014,x,used,119.12949613491774
41,Airdrie,15969,f,chevy,2019,equinox,new,84.12605634480404
82,Calgary,10881,f,audi,2018,r8,used,94.54402522027407
61,Saanich,19167,m,mercedes,1999,g,used,262.6026794404692
43,Winnipeg,15645,f,ford,2004,focus,used,114.8553758162863
42,New Westminster,14836,m,gmc,1999,sierra,used,252.18471056499916
48,Brampton,21612,f,chevy,2014,equinox,used,84.12605634480404
43,Mirabel,17088,m,mercedes,2007,c,used,262.6026794404692
82,Saint-Hyacinthe,7373,f,ford,2013,explorer,used,114.8553758162863
31,Mirabel,23462,f,chevy,2011,malibu,used,114.8553758162863
69,Burlington,8170,m,mercedes,2017,g,used,231.87335996898696
74,Quebec City,10232,f,honda,2000,civic,used,114.8553758162863
66,Sherbrooke,14716,m,tesla,2019,3,new,256.45883088363064
57,Saint John,16598,f,toyota,2005,camry,used,114.8553758162863
33,Regina,17962,f,audi,2014,e-tron,used,125.27334469175632
63,Montreal,19346,m,gmc,2012,sierra,used,252.18471056499916
24,Saint-Jean-sur-Richelieu,5696,m,chevy,2007,malibu,used,474.37909263155325
53,Blainville,8001,f,tesla,2017,x,used,88.40017666343549
69,Kawartha Lakes,13159,f,mercedes,2014,s,used,125.27334469175632
78,Saint Catharines,2184,m,tesla,1999,s,used,254.01943087619338
31,Clarington,4907,m,gmc,2012,sierra,used,221.45539109351694
37,Granby,8858,m,tesla,2004,3,used,225.7295114121484
57,Trois-Rivieres,21454,m,honda,2017,civic,used,252.18471056499916
54,Newmarket,6044,m,ford,2006,focus,used,252.18471056499916
69,Kingston,15813,m,toyota,2016,corrola,used,252.18471056499916
81,Medicine Hat,18067,f,toyota,2005,corrola,used,114.8553758162863
21,Saanich,24302,m,audi,2004,e-tron,used,484.79706150702333
56,Wood Buffalo,13447,m,mercedes,2006,s,used,262.6026794404692
51,Clarington,15662,f,chevy,2015,equinox,used,84.12605634480404
34,Burlington,19477,f,toyota,2017,camry,used,84.12605634480404
68,Saint John,5771,m,honda,2009,civic,used,252.18471056499916
49,Kingston,1879,f,toyota,2010,corrola,used,112.41597580884904
84,Prince George,3310,f,mercedes,2018,g,used,125.27334469175632
45,Repentigny,1877,f,ford,2004,explorer,used,112.41597580884904
59,Brantford,7775,m,nissan,2017,micro,used,221.45539109351694
19,Brantford,22178,f,honda,1998,civic,used,306.3204384113581
60,Mississauga,6330,m,nissan,2001,micro,used,252.18471056499916
33,North Vancouver,10070,m,bmw,2008,x5,used,262.6026794404692
80,Airdrie,18593,m,tesla,2003,s,used,225.7295114121484
41,Hamilton,18804,m,audi,2011,e-tron,used,231.87335996898696
37,Drummondville,5303,m,bmw,2007,i8,used,231.87335996898696
26,Winnipeg,6807,f,gmc,1999,sierra,used,337.04975788284037
26,Victoria,1998,m,tesla,2008,x,used,476.21381294274744
42,Halifax,23518,m,toyota,2002,corrola,used,221.45539109351694
35,Saint John,13512,m,ford,2009,f150,used,252.18471056499916
83,Mississauga,4848,f,chevy,2017,equinox,used,114.8553758162863
79,Saanich,10526,f,honda,2008,accord,used,114.8553758162863
57,Vaughan,5637,f,ford,2001,explorer,used,114.8553758162863
53,Oakville,6021,f,audi,2001,e-tron,used,125.27334469175632
42,Quebec City,3313,f,ford,2017,focus,used,114.8553758162863
62,Saanich,17210,f,toyota,2002,camry,used,114.8553758162863
82,Saskatoon,11151,m,bmw,2013,x5,used,262.6026794404692
57,Saguenay,23224,f,gmc,2016,yukon,used,114.8553758162863
32,St. John,19894,f,nissan,2017,mirano,used,114.8553758162863
51,Toronto,9503,m,gmc,2006,terrain,used,252.18471056499916
61,Burnaby,7530,m,toyota,2009,corrola,used,221.45539109351694
50,Langley,19325,m,bmw,2017,i8,used,262.6026794404692
19,Caledon,23222,m,gmc,2010,yukon,used,443.649773160071
57,Regina,13525,m,bmw,2003,x5,used,262.6026794404692
70,Oshawa,10908,f,honda,2004,civic,used,114.8553758162863
84,Kitchener,1822,m,tesla,2000,3,used,254.01943087619338
64,Richmond,17038,m,honda,2006,civic,used,252.18471056499916
81,Wood Buffalo,1654,f,acura,2014,rsx,used,116.6900961274805
31,Laval,24769,m,bmw,2015,x5,used,262.6026794404692
31,Belleville,15539,f,toyota,2003,camry,used,84.12605634480404
69,Cape Breton,11189,f,tesla,2005,s,used,88.40017666343549
39,Richmond,7651,f,nissan,2011,mirano,used,114.8553758162863
46,Port Coquitlam,10206,f,audi,2011,e-tron,used,125.27334469175632
58,Montreal,2511,f,mercedes,2016,g,used,122.83394468431906
56,Kelowna,6063,f,chevy,1998,malibu,used,114.8553758162863
27,Belleville,9923,f,chevy,2002,malibu,used,306.3204384113581
79,Red Deer,14187,m,chevy,1999,malibu,used,252.18471056499916
80,Pickering,16152,f,acura,2009,mdx,used,119.12949613491774
72,Greater Sudbury,16253,m,mercedes,2019,c,new,231.87335996898696
59,Drummondville,8922,f,tesla,2005,3,used,88.40017666343549
46,Chatham-Kent,9166,f,toyota,2015,camry,used,84.12605634480404
22,Longueuil,6893,m,audi,2014,e-tron,used,484.79706150702333
47,Saskatoon,16958,f,chevy,2015,equinox,used,114.8553758162863
33,Hamilton,14486,f,toyota,2007,camry,used,84.12605634480404
24,Brampton,17564,f,honda,2015,civic,used,306.3204384113581
65,Quebec City,17246,m,audi,2010,r8,used,262.6026794404692
20,Burlington,14950,m,bmw,2004,i8,used,454.067742035541
39,Gatineau,23846,f,acura,2013,rsx,used,88.40017666343549
39,Mirabel,3154,m,acura,2017,mdx,used,256.45883088363064
26,North Vancouver,23936,f,toyota,2015,camry,used,337.04975788284037
70,Medicine Hat,18737,m,audi,2001,r8,used,262.6026794404692
62,Montreal,16030,m,tesla,2008,x,used,256.45883088363064
23,Guelph,20700,f,gmc,2007,yukon,used,306.3204384113581
21,Victoria,5782,m,ford,2002,explorer,used,474.37909263155325
62,Newmarket,24293,f,gmc,2015,sierra,used,114.8553758162863
63,Trois-Rivieres,20640,m,gmc,2019,yukon,new,252.18471056499916
51,Chatham-Kent,4449,m,acura,2002,mdx,used,225.7295114121484
78,Medicine Hat,1338,m,gmc,1999,terrain,used,249.74531055756196
38,Regina,16256,m,gmc,2018,yukon,used,252.18471056499916
63,New Westminster,4371,m,acura,2012,rsx,used,256.45883088363064
55,North Vancouver,5597,f,tesla,2000,3,used,119.12949613491774
84,Aurora,8148,f,tesla,1998,s,used,88.40017666343549
19,Welland,23740,m,gmc,1999,yukon,used,474.37909263155325
44,Abbotsford,8113,f,mercedes,2003,c,used,94.54402522027407
69,Wood Buffalo,11510,f,ford,2011,f150,used,114.8553758162863
61,Kelowna,18510,f,acura,2019,mdx,new,119.12949613491774
62,Abbotsford,14349,f,tesla,2001,3,used,88.40017666343549
62,Brantford,15023,f,bmw,2013,i8,used,94.54402522027407
54,Ajax,18741,m,honda,2007,civic,used,221.45539109351694
28,Whitby,6244,m,chevy,2003,malibu,used,474.37909263155325
45,Clarington,10454,m,mercedes,2015,s,used,231.87335996898696
64,Ajax,16922,m,toyota,2000,corrola,used,221.45539109351694
61,Barrie,11291,f,ford,2012,focus,used,84.12605634480404
60,Whitby,14069,m,chevy,2005,malibu,used,252.18471056499916
27,Ajax,3782,m,honda,2005,accord,used,443.649773160071
82,Terrebonne,18899,f,bmw,2014,i8,used,125.27334469175632
73,Richmond,16320,m,gmc,2015,sierra,used,252.18471056499916
67,Saint John,3062,m,nissan,2018,mirano,used,252.18471056499916
29,Brampton,5888,m,honda,2013,civic,used,443.649773160071
46,Laval,4335,f,audi,2000,e-tron,used,125.27334469175632
72,Norfolk County,4744,f,chevy,2005,malibu,used,114.8553758162863
22,Kelowna,16076,m,bmw,2016,x5,used,484.79706150702333
43,Chilliwack,13795,m,nissan,2004,micro,used,221.45539109351694
77,Saint John,2529,m,tesla,2001,x,used,254.01943087619338
65,Welland,9342,m,audi,2017,e-tron,used,262.6026794404692
51,Delta,15277,f,gmc,1999,sierra,used,84.12605634480404
27,Aurora,3937,m,mercedes,2013,s,used,454.067742035541
67,Mississauga,12792,m,tesla,2007,x,used,256.45883088363064
20,Saanich,20617,m,gmc,2009,yukon,used,474.37909263155325
37,Terrebonne,24017,m,ford,2018,focus,used,252.18471056499916
54,Nanaimo,15142,f,bmw,2009,x5,used,125.27334469175632
21,Delta,14548,m,tesla,2015,3,used,447.9238934787025
27,Ajax,13285,m,honda,2013,civic,used,443.649773160071
67,Ajax,12783,m,chevy,2019,equinox,new,221.45539109351694
51,North Vancouver,10091,f,audi,2012,e-tron,used,125.27334469175632
80,Moncton,22681,m,honda,2005,accord,used,252.18471056499916
26,Nanaimo,16080,f,chevy,2011,equinox,used,337.04975788284037
63,New Westminster,2373,m,mercedes,2009,s,used,260.16327943303196
73,Regina,24417,f,honda,2007,civic,used,114.8553758162863
31,Medicine Hat,6996,f,audi,1999,r8,used,125.27334469175632
79,Saint-Jerome,3038,m,bmw,2012,i8,used,262.6026794404692
33,North Bay,14855,f,honda,1999,civic,used,114.8553758162863
24,Lethbridge,9150,f,tesla,2019,x,new,341.32387820147187
73,Markham,7096,f,gmc,1999,terrain,used,114.8553758162863
46,Kitchener,23094,f,ford,1998,explorer,used,114.8553758162863
80,Moncton,1898,f,toyota,2001,camry,used,112.41597580884904
43,Pickering,9702,m,audi,2008,e-tron,used,262.6026794404692
76,Cambridge,2389,m,audi,2000,e-tron,used,229.4339599615497
50,Wood Buffalo,13826,m,ford,2015,explorer,used,252.18471056499916
47,North Bay,13669,m,mercedes,2010,s,used,262.6026794404692
74,Abbotsford,11061,f,toyota,2013,corrola,used,84.12605634480404
73,Nanaimo,16651,m,audi,2000,e-tron,used,262.6026794404692
22,Wood Buffalo,2761,f,audi,2019,e-tron,new,345.0283267508732
60,Montreal,6797,f,audi,2015,r8,used,125.27334469175632
68,Richmond,20569,m,tesla,2014,x,used,256.45883088363064
44,Waterloo,1596,m,toyota,1999,corrola,used,249.74531055756196
74,Burnaby,13595,m,audi,2010,e-tron,used,231.87335996898696
35,Clarington,5367,m,toyota,2019,corrola,new,221.45539109351694
71,Saint Catharines,14785,f,gmc,2010,yukon,used,114.8553758162863
22,Mirabel,16616,f,audi,2019,r8,new,347.4677267583104
53,Gatineau,6850,f,ford,2012,focus,used,84.12605634480404
51,Ottawa,3361,m,tesla,2013,3,used,256.45883088363064
72,Saint Albert,2320,f,toyota,2016,corrola,used,112.41597580884904
22,Longueuil,2104,m,acura,2018,mdx,used,476.21381294274744
46,Whitby,2668,f,gmc,1998,terrain,used,112.41597580884904
59,Strathcona County,2881,m,gmc,2009,yukon,used,249.74531055756196
47,Saint-Jean-sur-Richelieu,12191,f,acura,1999,rsx,used,119.12949613491774
36,Longueuil,7165,m,chevy,2007,malibu,used,252.18471056499916
70,Kelowna,8812,f,nissan,2008,micro,used,114.8553758162863
71,North Vancouver,23819,f,honda,2014,accord,used,114.8553758162863
58,Lethbridge,9031,f,toyota,2002,camry,used,114.8553758162863
50,Granby,5429,f,acura,2009,rsx,used,88.40017666343549
22,Oshawa,14363,f,nissan,2016,mirano,used,337.04975788284037
30,Chilliwack,24544,f,bmw,2009,m3,used,94.54402522027407
58,Airdrie,12086,f,bmw,2013,i8,used,94.54402522027407
76,Cambridge,9601,m,audi,2014,r8,used,231.87335996898696
65,Sherbrooke,3668,f,acura,2014,rsx,used,119.12949613491774
55,Saint-Jerome,24382,f,gmc,2006,sierra,used,114.8553758162863
58,Prince George,18616,m,audi,2013,e-tron,used,262.6026794404692
59,North Vancouver,11708,m,mercedes,2016,s,used,262.6026794404692
60,Saint John,7216,f,audi,2008,e-tron,used,125.27334469175632
44,Laval,6582,f,tesla,2001,3,used,119.12949613491774
46,Quebec City,23569,m,acura,2005,rsx,used,256.45883088363064
74,Moncton,1699,f,chevy,2000,malibu,used,112.41597580884904
29,Saint Catharines,4550,f,chevy,2005,equinox,used,337.04975788284037
71,Burlington,23130,f,ford,2018,explorer,used,84.12605634480404
61,Newmarket,5817,m,nissan,2001,mirano,used,252.18471056499916
34,Brantford,22171,f,acura,2000,rsx,used,88.40017666343549
36,Toronto,10084,f,mercedes,2004,g,used,125.27334469175632
20,Saguenay,24036,m,bmw,2018,x5,used,484.79706150702333
46,Welland,2971,f,honda,2016,accord,used,112.41597580884904
38,Moncton,17508,m,honda,1998,civic,used,252.18471056499916
71,Markham,12857,f,tesla,2019,3,new,119.12949613491774
81,Mirabel,1388,f,mercedes,2011,g,used,122.83394468431906
64,Saanich,18967,f,honda,2017,civic,used,114.8553758162863
18,Norfolk County,19064,f,toyota,2007,corrola,used,337.04975788284037
28,Welland,19617,m,bmw,2015,m3,used,484.79706150702333
24,Strathcona County,3413,m,gmc,1999,sierra,used,474.37909263155325
52,North Bay,10170,f,bmw,2008,i8,used,125.27334469175632
49,Trois-Rivieres,19506,f,audi,2006,r8,used,125.27334469175632
58,Montreal,3628,m,ford,2007,focus,used,252.18471056499916
38,Richmond Hill,18772,f,nissan,2013,micro,used,114.8553758162863
44,Niagara Falls,8211,f,chevy,2002,malibu,used,114.8553758162863
30,Saint John,10000,m,bmw,2000,i8,used,262.6026794404692
36,Drummondville,16712,m,gmc,2015,yukon,used,221.45539109351694
55,Gatineau,3779,m,honda,2012,civic,used,221.45539109351694
68,Maple Ridge,1690,f,honda,2003,accord,used,112.41597580884904
68,Vancouver,10971,f,tesla,2005,3,used,119.12949613491774
56,Oshawa,24809,f,nissan,1998,micro,used,114.8553758162863
70,Greater Sudbury,13488,m,nissan,2013,micro,used,221.45539109351694
84,Kamloops,14049,f,audi,2019,r8,new,125.27334469175632
45,Sarnia,17269,f,chevy,2012,malibu,used,114.8553758162863
66,Lethbridge,14921,m,tesla,2006,3,used,256.45883088363064
29,Longueuil,15507,m,honda,2018,accord,used,474.37909263155325
79,Lethbridge,14403,m,chevy,2014,malibu,used,252.18471056499916
84,Milton,17784,m,acura,2013,rsx,used,256.45883088363064
78,Vaughan,5928,f,ford,2019,f150,new,114.8553758162863
29,Kitchener,5556,m,chevy,2012,malibu,used,474.37909263155325
55,Wood Buffalo,21394,m,audi,2003,r8,used,262.6026794404692
36,London,5124,f,bmw,2018,m3,used,125.27334469175632
79,Mirabel,18469,m,nissan,2009,mirano,used,252.18471056499916
40,Abbotsford,18834,m,mercedes,2008,g,used,231.87335996898696
32,Calgary,23100,f,ford,1999,f150,used,84.12605634480404
63,Maple Ridge,8494,f,tesla,2012,s,used,119.12949613491774
63,Kelowna,24457,m,acura,2008,mdx,used,256.45883088363064
48,Kamloops,17705,f,honda,2006,civic,used,114.8553758162863
52,Laval,8825,f,bmw,2015,i8,used,125.27334469175632
33,Richmond,10644,f,honda,2007,civic,used,114.8553758162863
26,Calgary,23749,m,ford,2000,explorer,used,443.649773160071
68,Ajax,4216,m,chevy,2002,malibu,used,221.45539109351694
66,Granby,12527,m,honda,2007,civic,used,221.45539109351694
18,Saguenay,22329,f,audi,2008,r8,used,347.4677267583104
77,Quebec City,10579,m,gmc,2011,sierra,used,252.18471056499916
33,Brantford,9067,m,audi,2003,e-tron,used,231.87335996898696
20,Greater Sudbury,23382,m,ford,2003,f150,used,443.649773160071
62,Kitchener,17654,f,toyota,2010,corrola,used,114.8553758162863
45,Burnaby,1928,m,tesla,2013,s,used,223.29011140471115
57,Sherbrooke,8230,f,mercedes,2018,s,used,125.27334469175632
81,Abbotsford,8842,f,mercedes,2017,c,used,94.54402522027407
21,Strathcona County,24551,m,toyota,1999,corrola,used,474.37909263155325
27,New Westminster,5518,m,gmc,2006,terrain,used,474.37909263155325
72,Terrebonne,5622,f,toyota,2012,corrola,used,114.8553758162863
61,Lethbridge,8655,m,gmc,2002,yukon,used,252.18471056499916
58,Vancouver,20869,f,acura,2019,rsx,new,119.12949613491774
78,Whitby,24506,f,acura,2001,rsx,used,119.12949613491774
74,Kamloops,13660,f,acura,2017,mdx,used,119.12949613491774
60,Milton,15855,m,honda,2001,civic,used,252.18471056499916
72,Aurora,17718,m,acura,2005,rsx,used,225.7295114121484
48,Norfolk County,23601,f,nissan,2008,micro,used,114.8553758162863
80,Oakville,23177,f,bmw,2012,m3,used,125.27334469175632
28,Port Coquitlam,20703,m,chevy,2008,malibu,used,474.37909263155325
33,St. Albert,18110,f,tesla,2018,x,used,119.12949613491774
67,Nanaimo,11152,f,audi,2007,e-tron,used,125.27334469175632
69,Saint Albert,22518,m,tesla,2008,s,used,256.45883088363064
43,St. Catharines,14576,f,ford,2013,f150,used,114.8553758162863
58,Delta,3606,m,audi,2012,r8,used,231.87335996898696
24,Markham,23274,m,ford,2015,f150,used,474.37909263155325
37,Belleville,6071,m,toyota,2008,camry,used,221.45539109351694
80,Toronto,5967,f,ford,2009,focus,used,114.8553758162863
32,Belleville,13837,f,tesla,2006,s,used,88.40017666343549
43,Kelowna,15408,m,mercedes,2012,c,used,262.6026794404692
37,Burnaby,18770,m,gmc,2013,sierra,used,221.45539109351694
72,Aurora,10629,f,honda,2018,accord,used,84.12605634480404
53,Drummondville,5661,m,audi,2002,r8,used,231.87335996898696
55,Mississauga,21163,f,gmc,2002,sierra,used,114.8553758162863
40,Port Coquitlam,15328,m,tesla,2003,s,used,256.45883088363064
38,Brossard,15412,m,bmw,2013,x5,used,231.87335996898696
59,Longueuil,6673,f,bmw,2007,x5,used,125.27334469175632
55,Airdrie,7660,f,ford,2016,focus,used,84.12605634480404
19,Longueuil,16955,m,bmw,2000,m3,used,484.79706150702333
34,Barrie,23059,m,toyota,2009,camry,used,221.45539109351694
79,Drummondville,18348,m,nissan,2002,micro,used,221.45539109351694
59,Saint-Jean-sur-Richelieu,16712,f,tesla,2006,s,used,119.12949613491774
23,North Vancouver,19612,f,tesla,2004,s,used,341.32387820147187
64,Cambridge,22225,m,gmc,2000,yukon,used,221.45539109351694
62,Surrey,6408,m,honda,2002,accord,used,252.18471056499916
22,Burnaby,11839,m,chevy,2006,equinox,used,443.649773160071
61,Saint-Jean-sur-Richelieu,19928,m,tesla,2017,x,used,256.45883088363064
83,Montreal,17274,f,audi,1999,e-tron,used,125.27334469175632
53,Brampton,20676,f,tesla,1998,3,used,88.40017666343549
54,Kamloops,24626,f,nissan,2018,mirano,used,114.8553758162863
34,Greater Sudbury,9818,m,honda,2013,accord,used,221.45539109351694
46,Mississauga,6488,m,gmc,1999,terrain,used,252.18471056499916
59,Coquitlam,17319,f,mercedes,2006,s,used,94.54402522027407
49,Repentigny,22839,m,chevy,2002,malibu,used,252.18471056499916
83,Oakville,23842,m,acura,2015,mdx,used,256.45883088363064
32,Kitchener,4001,m,audi,2009,r8,used,262.6026794404692
82,Clarington,19201,f,gmc,2013,terrain,used,84.12605634480404
41,Clarington,11868,f,acura,2009,mdx,used,88.40017666343549
74,St. Albert,3341,f,nissan,1999,mirano,used,114.8553758162863
25,Regina,2815,f,nissan,2014,micro,used,334.61035787540317
49,Maple Ridge,15953,m,bmw,1998,i8,used,262.6026794404692
26,Repentigny,4627,f,honda,2016,civic,used,337.04975788284037
62,New Westminster,17195,m,mercedes,2003,s,used,262.6026794404692
65,Saint Catharines,11345,f,ford,2015,f150,used,114.8553758162863
47,Fredericton,2381,f,chevy,2011,malibu,used,81.68665633736678
77,Granby,4214,f,chevy,2017,malibu,used,84.12605634480404
83,St. Catharines,21878,m,chevy,2019,equinox,new,252.18471056499916
36,Saguenay,2145,m,gmc,2012,terrain,used,249.74531055756196
78,Vancouver,5000,m,tesla,2017,3,used,256.45883088363064
78,Drummondville,23612,m,honda,2008,civic,used,221.45539109351694
38,Richmond,2469,f,ford,2015,explorer,used,112.41597580884904
30,Saint-Jean-sur-Richelieu,6457,m,mercedes,2007,c,used,262.6026794404692
19,Newmarket,9242,m,audi,2012,r8,used,484.79706150702333
33,Red Deer,7331,m,acura,2005,rsx,used,256.45883088363064
36,Langley,15051,m,chevy,1998,malibu,used,252.18471056499916
51,Gatineau,8299,f,chevy,2007,malibu,used,84.12605634480404
39,Saguenay,7162,m,chevy,2004,equinox,used,252.18471056499916
27,Victoria,20446,f,ford,2019,focus,new,337.04975788284037
35,Kingston,6389,f,audi,2008,r8,used,125.27334469175632
82,Newmarket,6022,m,nissan,2005,micro,used,252.18471056499916
53,Brampton,9960,f,gmc,1998,sierra,used,84.12605634480404
73,Delta,20787,f,bmw,2008,m3,used,94.54402522027407
70,Richmond,1765,f,toyota,2018,corrola,used,112.41597580884904
43,Milton,16142,f,nissan,2004,micro,used,114.8553758162863
72,Brantford,17776,f,chevy,2016,malibu,used,84.12605634480404
71,Wood Buffalo,5711,m,mercedes,2018,s,used,262.6026794404692
63,Fredericton,21501,m,bmw,2011,i8,used,231.87335996898696
43,Milton,5415,f,ford,2010,f150,used,114.8553758162863
65,St. John,20185,f,tesla,2010,3,used,119.12949613491774
59,Guelph,5927,m,honda,2001,accord,used,221.45539109351694
67,Montreal,22474,f,toyota,2006,corrola,used,114.8553758162863
80,Sarnia,22800,m,honda,2004,accord,used,252.18471056499916
51,Langley,21147,m,tesla,2016,3,used,256.45883088363064
61,Strathcona County,10290,m,mercedes,2011,c,used,262.6026794404692
38,Fredericton,2219,m,nissan,2016,mirano,used,219.01599108607968
52,Brampton,23841,m,bmw,2017,i8,used,231.87335996898696
27,Kingston,4494,f,acura,2010,mdx,used,341.32387820147187
50,Windsor,3426,m,honda,2005,civic,used,252.18471056499916
38,Gatineau,9539,f,mercedes,2011,c,used,94.54402522027407
61,Gatineau,4900,m,mercedes,2018,c,used,231.87335996898696
42,Abbotsford,13451,m,toyota,2005,camry,used,221.45539109351694
32,Maple Ridge,3023,f,acura,1999,rsx,used,119.12949613491774
67,Hamilton,16687,f,audi,2011,r8,used,94.54402522027407
27,Newmarket,11043,m,mercedes,2000,s,used,484.79706150702333
60,St. Catharines,2530,m,gmc,2010,terrain,used,249.74531055756196
84,Richmond,1241,m,honda,2016,accord,used,249.74531055756196
71,Richmond,9685,f,audi,1998,r8,used,125.27334469175632
33,Surrey,4106,m,mercedes,2009,g,used,262.6026794404692
42,Delta,18822,m,bmw,2016,m3,used,231.87335996898696
54,Hamilton,16925,f,toyota,2007,corrola,used,84.12605634480404
68,Saint-Jerome,3518,f,ford,2019,focus,new,114.8553758162863
68,Thunder Bay,9585,f,acura,2004,mdx,used,119.12949613491774
68,Peterborough,12852,m,gmc,2002,terrain,used,252.18471056499916
72,Brantford,19458,f,ford,2017,explorer,used,84.12605634480404
45,Kelowna,8717,m,mercedes,2014,c,used,262.6026794404692
18,Peterborough,23005,f,mercedes,2004,c,used,347.4677267583104
46,Toronto,2247,m,bmw,2008,i8,used,260.16327943303196
27,Kelowna,14780,m,honda,2008,civic,used,474.37909263155325
25,Aurora,2935,f,gmc,2003,yukon,used,303.88103840392085
46,Saint Albert,17093,f,tesla,2000,s,used,119.12949613491774
45,Trois-Rivieres,11463,m,toyota,2007,corrola,used,252.18471056499916
33,Clarington,11838,f,honda,2002,civic,used,84.12605634480404
74,Saskatoon,19639,m,acura,2003,rsx,used,256.45883088363064
31,Drummondville,2364,f,bmw,2009,i8,used,92.10462521283681
59,Waterloo,10937,f,honda,2001,civic,used,114.8553758162863
76,Coquitlam,23333,m,ford,2017,explorer,used,221.45539109351694
48,Winnipeg,16251,f,bmw,2009,i8,used,125.27334469175632
31,Brossard,11476,f,ford,2002,f150,used,84.12605634480404
46,London,20609,m,honda,2005,accord,used,252.18471056499916
67,Ottawa,24223,m,tesla,2009,s,used,256.45883088363064
52,Trois-Rivieres,14027,f,nissan,2008,mirano,used,114.8553758162863
30,Burnaby,8172,f,bmw,1998,m3,used,94.54402522027407
31,Airdrie,20865,m,tesla,1998,3,used,225.7295114121484
42,Saskatoon,9704,f,honda,2019,civic,new,114.8553758162863
74,Brampton,13190,m,audi,2003,r8,used,231.87335996898696
55,Ajax,4152,m,audi,2011,e-tron,used,231.87335996898696
28,Niagara Falls,9993,m,nissan,2005,mirano,used,474.37909263155325
55,Guelph,15918,m,ford,1999,explorer,used,221.45539109351694
